WingID,alpha,U,U_ci,Re_c,Re_c_ci,rho,rho_ci,mu,mu_ci,T_atm,T_atm_CI,P_atm,P_atm_CI,P_V_mean,Fx_V_mean,Fy_V_mean,Fz_V_mean,Mx_V_mean,My_V_mean,Mz_V_mean,P_V_ci,Fx_V_ci,Fy_V_ci,Fz_V_ci,Mx_V_ci,My_V_ci,Mz_V_ci,FL_wt_mean,FD_wt_mean,FS_wt_mean,Mn_wt_mean,Ml_wt_mean,Mm_wt_mean,FL_wt_ci,FD_wt_ci,FS_wt_ci,Mn_wt_ci,Ml_wt_ci,Mm_wt_ci,t_s,f_s
F4546,0,18.7073189,0.24171281,1204784.049,15601.29907,1.170928607,0.001004532,1.82E-05,1.45E-09,20.9948819,0.013019534,98814.8602,84.65975,2.26159863,-0.223349079,-0.157457673,0.325833969,-0.248600973,0.051514183,0.282837697,0.013258384,0.355753435,0.023855181,0.378906219,0.020739088,0.281699197,0.109052115,0.854514443,1.304571995,-0.380934481,-0.343158274,0.008439817,-0.093756638,3.899820144,2.514645673,35.53058818,0.991158942,1.017808167,0.152760092,45,4000
F4546,2,18.73063683,0.24123704,1206206.609,15569.56432,1.170885268,0.001003715,1.82E-05,9.37E-10,21.00576934,0.008405378,98814.8602,84.65975,2.266657036,-0.119691616,-0.141834886,0.262048921,-0.249820298,0.011876441,0.338196689,0.01324813,0.199646225,0.012097165,0.221277097,0.01257586,0.152594326,0.063098538,2.638357161,1.181094471,-0.367157757,-0.304712057,0.344160446,-0.18661503,2.256065995,1.432037361,20.11724939,0.564395493,0.573554016,0.088040482,45,4000
F4546,4,18.74220828,0.24266627,1206805.264,15659.50176,1.170805091,0.001003509,1.82E-05,8.13E-10,21.02591312,0.007295362,98814.8602,84.65975,2.269065964,-0.001289183,-0.129881401,0.180793256,-0.251936379,-0.022498558,0.396261713,0.013334399,0.103269693,0.006888822,0.109911904,0.00880317,0.096652587,0.030855917,4.573692195,1.050131342,-0.196201392,-0.247497352,0.732790112,-0.27710068,1.132321502,0.730159117,10.77785844,0.307083958,0.302149121,0.044249315,45,4000
F4546,6,18.717773,0.247657627,1205358.042,15982.05341,1.170874217,0.001004501,1.82E-05,1.46E-09,21.00854557,0.01309526,98814.8602,84.65975,2.263804188,0.105332406,-0.12368163,0.102972336,-0.255898131,-0.04813605,0.445084101,0.013593357,0.087529595,0.005316085,0.091178054,0.006748575,0.05485832,0.027722722,6.295659816,0.99961096,-0.001046598,-0.203445182,1.086934793,-0.345194926,0.994318979,0.637445777,8.272823942,0.22356607,0.24392238,0.03896267,45,4000
F4546,8,18.71631219,0.2507057,1205172.419,16176.43721,1.170824049,0.001003538,1.82E-05,8.25E-10,21.02114967,0.007403032,98814.8602,84.65975,2.263394278,0.198025466,-0.12226195,0.030686615,-0.260970836,-0.065321246,0.483825047,0.013760009,0.073198695,0.005010004,0.073373593,0.005605698,0.043841408,0.022307066,7.744108715,1.034084916,0.198139786,-0.172409821,1.399610876,-0.392042493,0.799891525,0.527977111,6.756513992,0.179601666,0.20181808,0.031619766,45,4000
F4546,10,18.68364803,0.248782635,1202680.781,16047.78742,1.170610857,0.001004146,1.82E-05,1.39E-09,21.0747242,0.012454714,98814.8602,84.65975,2.255835483,0.286476883,-0.122939183,-0.042415516,-0.265368058,-0.077762045,0.519363942,0.013627569,0.073491523,0.004237242,0.073985125,0.005045231,0.044663741,0.021722126,9.084558093,1.109918716,0.38047997,-0.15038613,1.704183366,-0.432707159,0.773619082,0.508457036,6.811533267,0.181575997,0.202984084,0.030540071,45,4000
F4546,12,18.66901573,0.256074503,1201936.559,16518.7178,1.170719464,0.001003623,1.82E-05,9.77E-10,21.04742933,0.008772352,98814.8602,84.65975,2.252811699,0.37415038,-0.124956511,-0.118651984,-0.269075489,-0.085339474,0.554407803,0.014019619,0.07221836,0.004250268,0.075939071,0.005190786,0.039377737,0.022500273,10.41142102,1.218608942,0.623630945,-0.133497505,2.011383258,-0.471844874,0.795885165,0.527968188,6.718315271,0.17980279,0.199752518,0.031538098,45,4000
F4546,14,18.67699807,0.243511284,1202404.332,15710.8481,1.170694124,0.001003177,1.82E-05,5.37E-10,21.0537972,0.00482212,98814.8602,84.65975,2.254520439,0.460885863,-0.128677594,-0.198736526,-0.271610234,-0.08802759,0.588557899,0.01333343,0.077678829,0.004417192,0.084307973,0.005417887,0.038212802,0.024963959,11.70071933,1.3361989,0.876487505,-0.120802941,2.322896333,-0.509053961,0.874806639,0.586084373,7.24866935,0.194616101,0.215108225,0.034794046,45,4000
F4546,16,18.67245169,0.245284107,1201908.737,15822.13968,1.17058266,0.001003401,1.82E-05,8.90E-10,21.08181153,0.007985603,98814.8602,84.65975,2.253326637,0.538792127,-0.134341963,-0.276027123,-0.273277469,-0.082955778,0.618222351,0.013426517,0.081665228,0.005411945,0.089965356,0.006283737,0.049362611,0.026252656,12.84266169,1.476281051,1.236759288,-0.111946615,2.609757426,-0.538892581,0.921876219,0.635869024,7.872157342,0.215651215,0.22960367,0.036969138,45,4000
F4546,18,18.61546765,0.258042288,1198059.149,16638.97861,1.170482566,0.001003315,1.82E-05,8.90E-10,21.10697299,0.007986289,98814.8602,84.65975,2.240658056,0.598697444,-0.141562308,-0.342471403,-0.273275253,-0.071853348,0.63962235,0.014084655,0.093569021,0.006932294,0.106737485,0.007659656,0.05436349,0.029826768,13.67169805,1.624663848,1.530198718,-0.114916191,2.840715715,-0.557817117,1.046033724,0.74479319,9.121259859,0.25176147,0.264393444,0.042414202,45,4000
F4546,20,18.56759079,0.257478558,1194866.911,16601.16227,1.170421254,0.001003637,1.82E-05,1.18E-09,21.12238736,0.010549781,98814.8602,84.65975,2.230084796,0.636439291,-0.144976634,-0.389241338,-0.270069624,-0.058889963,0.65398342,0.014016909,0.185712483,0.041054691,0.156585247,0.010902048,0.306360587,0.042787752,14.12158401,1.876748669,1.785511683,-0.14257448,2.992949835,-0.576645512,1.695682702,1.868179614,23.64701187,0.720127118,0.608977359,0.081429416,45,4000
F4546,22,18.49532445,0.263002074,1190088.938,16953.69329,1.170350547,0.001002827,1.82E-05,4.49E-10,21.14016605,0.004025903,98814.8602,84.65975,2.214215938,0.616675671,-0.139410584,-0.383425579,-0.259866967,-0.041504587,0.644778516,0.014262751,0.565525958,0.19240244,0.345693982,0.044564179,0.851362711,0.110903638,13.4077009,2.277834227,2.00629721,-0.198254692,2.933893473,-0.585380971,5.189757938,7.693540632,65.26785006,1.923891762,1.751455163,0.302446458,45,4000
F4546,24,18.44698302,0.256705058,1186751.47,16546.01827,1.170224332,0.001003039,1.82E-05,8.40E-10,21.17190659,0.007536851,98814.8602,84.65975,2.203501157,0.608742871,-0.137609478,-0.386858246,-0.253631026,-0.029636967,0.64142975,0.013881702,0.549844167,0.148826145,0.353452343,0.039532981,0.841780218,0.095320813,13.045215,2.620839202,2.047213584,-0.26123722,2.915087469,-0.591510723,4.495465372,6.033578013,64.47070824,1.910726784,1.717958673,0.243625659,45,4000
F4546,25,18.41043642,0.25276936,1184422.454,16293.4077,1.170236672,0.001002746,1.82E-05,4.77E-10,21.16880316,0.00427986,98814.8602,84.65975,2.195603887,0.608401386,-0.137866056,-0.391911256,-0.25064063,-0.02303102,0.640040033,0.013640885,0.545435919,0.177021637,0.368307831,0.051145384,0.936796685,0.090421362,12.89145655,2.753506475,2.125533895,-0.290002348,2.919177615,-0.59331221,4.894547938,6.950180618,69.30614072,2.10663643,1.787350511,0.275393582,45,4000
F4546,23,18.47064569,0.256158692,1188007.593,16507.23187,1.170076462,0.001002589,1.82E-05,4.42E-10,21.20910196,0.00396882,98814.8602,84.65975,2.20838293,0.612776654,-0.137381396,-0.384658686,-0.256410537,-0.03607356,0.643425519,0.013867989,0.572939615,0.185760016,0.371134129,0.047321899,0.885836717,0.111303968,13.21317238,2.4803086,2.029863678,-0.231508753,2.924161721,-0.590820849,5.244477204,7.451958722,67.6555991,2.010676177,1.797556072,0.29649906,45,4000
F4546,21,18.52943575,0.25637346,1191864.023,16522.26778,1.170118071,0.00100265,1.82E-05,4.87E-10,21.19863483,0.004366873,98814.8602,84.65975,2.221239984,0.639818187,-0.145631131,-0.399751563,-0.266935731,-0.049262902,0.653986739,0.013924245,0.430589864,0.120165187,0.253787217,0.019167381,0.606683537,0.06395304,14.03382304,2.019652797,1.944344101,-0.159856437,3.014052039,-0.579978089,3.076555452,4.79039527,47.52977794,1.376554405,1.300789876,0.184714717,45,4000
F4546,19,18.57752757,0.243568343,1194927.298,15700.21001,1.170101432,0.001003223,1.82E-05,1.08E-09,21.2028205,0.009673071,98814.8602,84.65975,2.23170043,0.621814414,-0.143192067,-0.368982309,-0.271816704,-0.065617011,0.647906159,0.013258978,0.105973179,0.008232334,0.117593465,0.008250323,0.107904484,0.031917829,13.93750684,1.754073307,1.710736845,-0.12609599,2.931397241,-0.568660496,1.132465305,0.818884408,11.53153989,0.334790328,0.316877683,0.045848478,45,4000
F4546,17,18.63462643,0.260845228,1198286.683,16804.88963,1.169928905,0.001002452,1.82E-05,4.23E-10,21.24622809,0.003796387,98814.8602,84.65975,2.243888424,0.573247732,-0.137681419,-0.312452963,-0.273737697,-0.078426692,0.630278395,0.014246339,0.086307411,0.006784779,0.098641472,0.007507842,0.049438912,0.027927865,13.3119794,1.563872892,1.400044051,-0.111271106,2.740525082,-0.549926012,0.985184646,0.698323015,8.405937195,0.231924278,0.243778482,0.039888451,45,4000
F4546,15,18.68163032,0.254537455,1201471.603,16402.43898,1.170018101,0.001002565,1.82E-05,4.87E-10,21.22378484,0.004369386,98814.8602,84.65975,2.254352959,0.504417061,-0.130797626,-0.239905173,-0.272945367,-0.087377148,0.605136328,0.013936066,0.074030653,0.005463808,0.082089798,0.00618185,0.045934627,0.024174866,12.33675236,1.42826621,1.066288479,-0.116234503,2.4809888,-0.526594413,0.854902182,0.58990238,7.186146317,0.197682013,0.208839076,0.03428272,45,4000
F4546,13,18.66570485,0.244496114,1200255.176,15755.55828,1.169912419,0.001003043,1.82E-05,1.06E-09,21.25037657,0.009553391,98814.8602,84.65975,2.250672297,0.419057361,-0.126115148,-0.158687122,-0.271078986,-0.087666535,0.571635558,0.013370623,0.073985021,0.004615186,0.078607257,0.005524949,0.043326625,0.023216515,11.07313732,1.313734187,0.783308882,-0.126908804,2.170729335,-0.490639759,0.8213546,0.551088997,6.982077957,0.188630658,0.205992167,0.032649711,45,4000
F4546,11,18.64639166,0.245985993,1199041.399,15851.45419,1.169927893,0.001003037,1.82E-05,1.05E-09,21.24648269,0.009425941,98814.8602,84.65975,2.246464387,0.329700523,-0.123693335,-0.079174202,-0.267852728,-0.082086741,0.536259163,0.013438876,0.077477445,0.00422243,0.081836472,0.005285789,0.038868691,0.024124179,9.740368557,1.185030902,0.513921994,-0.142298034,1.854316017,-0.450957713,0.852151806,0.558160397,7.151721492,0.190464411,0.213519976,0.033654155,45,4000
F4546,9,18.6891196,0.256787908,1201737.32,16543.98612,1.169899521,0.001002625,1.82E-05,7.02E-10,21.25362237,0.006298137,98814.8602,84.65975,2.255789858,0.242276206,-0.122092096,-0.005038281,-0.263902252,-0.072747456,0.501324645,0.014064133,0.077040168,0.004409026,0.07906142,0.005162742,0.041650449,0.023811969,8.420879041,1.101920676,0.267016974,-0.162495601,1.551253952,-0.411706041,0.844477317,0.548902608,7.080562623,0.187824362,0.211948817,0.033254491,45,4000
F4546,7,18.68775878,0.240775598,1201405.901,15513.41631,1.169765555,0.001002737,1.82E-05,9.22E-10,21.2873385,0.008274661,98814.8602,84.65975,2.255255933,0.151017457,-0.122370624,0.068137555,-0.25892577,-0.058011203,0.46447324,0.013179816,0.082033853,0.005187949,0.083936681,0.006215882,0.041077869,0.026962898,7.030293409,1.037318032,0.059488397,-0.189962893,1.240467085,-0.368758766,0.960001507,0.618539822,7.460346231,0.196464663,0.224652555,0.037712057,45,4000
F4546,5,18.69976334,0.244528146,1202240.649,15754.9631,1.169800132,0.001002621,1.82E-05,7.88E-10,21.27863544,0.007070058,98814.8602,84.65975,2.257953981,0.049305617,-0.126532409,0.14409718,-0.254486186,-0.035395627,0.41949188,0.013395449,0.070523829,0.00516814,0.068584515,0.006357493,0.06621097,0.020399993,5.410329298,1.046354617,-0.13397762,-0.225963584,0.90029281,-0.309115458,0.754481303,0.496340218,7.138009654,0.199969509,0.203280125,0.029632504,45,4000
F4546,3,18.73766127,0.241005983,1204776.059,15530.48865,1.169854299,0.00100289,1.82E-05,9.85E-10,21.26500288,0.008842996,98814.8602,84.65975,2.266386766,-0.058880942,-0.134128698,0.22161722,-0.250970953,-0.008345334,0.368880611,0.013228633,0.137984419,0.007071231,0.15781339,0.009532683,0.109011746,0.051226987,3.654722996,1.142585245,-0.356491061,-0.279205215,0.544168339,-0.236173528,1.819292413,1.117887015,14.19777397,0.402772784,0.400688184,0.070354654,45,4000
F4546,1,18.70255641,0.23700318,1202018.019,15267.24097,1.169579384,0.001002764,1.82E-05,1.07E-09,21.33420635,0.009602211,98814.8602,84.65975,2.258179986,-0.175620952,-0.149118691,0.297302393,-0.24952506,0.030834725,0.309297936,0.01298021,0.260625467,0.017313417,0.288009897,0.015736916,0.220648146,0.081135788,1.713092975,1.268791144,-0.471189576,-0.329145908,0.163548189,-0.138763588,2.906948494,1.865769214,26.8560675,0.761546992,0.757285078,0.113659742,45,4000
F4546,0,18.68438718,0.240980346,1200892.198,15522.66883,1.169602416,0.001002491,1.82E-05,8.27E-10,21.32840744,0.007419606,98814.8602,84.65975,2.254229429,-0.224707963,-0.156920364,0.326729462,-0.248971976,0.050506605,0.282716532,0.013186883,0.27788487,0.022102562,0.263586917,0.015118736,0.260921464,0.0676028,0.862075678,1.333272325,-0.469831491,-0.346812587,0.005299969,-0.093735629,2.474063699,1.725189609,27.89541958,0.77777542,0.797494389,0.098753687,45,4000
F4546,-1,18.65650024,0.24659348,1198756.191,15878.11,1.169413315,0.001002687,1.82E-05,1.12E-09,21.37602619,0.010024556,98814.8602,84.65975,2.24778074,-0.261997212,-0.164873499,0.346574693,-0.248680368,0.068353065,0.260450962,0.013473598,0.430385428,0.029818529,0.448756898,0.025359536,0.340656638,0.138011644,0.163379438,1.367166426,-0.444391878,-0.353619682,-0.112916976,-0.053933978,4.921255079,3.162718411,42.61425686,1.182710152,1.22642811,0.19257025,45,4000
F4546,-2,18.64513891,0.238719405,1198031.978,15373.10168,1.169416508,0.001001998,1.82E-05,3.96E-10,21.37522206,0.003555763,98814.8602,84.65975,2.245296799,-0.292503404,-0.172771715,0.361869981,-0.248998537,0.083740128,0.24104562,0.013032987,0.470074371,0.037669307,0.475038167,0.028380755,0.406752226,0.15276909,-0.422497436,1.395543198,-0.433247175,-0.35963985,-0.208009224,-0.017204974,5.456024995,3.573347593,47.05465793,1.312314891,1.347194234,0.214437446,45,4000
F4546,-3,18.6182897,0.235522479,1196014.498,15164.45225,1.169255309,0.001002229,1.82E-05,8.59E-10,21.41582665,0.007714732,98814.8602,84.65975,2.239138868,-0.316707939,-0.178623153,0.375178528,-0.249953765,0.095026408,0.225825915,0.012837107,0.467754172,0.036042428,0.442444408,0.026663335,0.395371871,0.133017969,-0.851682277,1.460921882,-0.410035149,-0.371954756,-0.282398346,0.01207194,4.781925981,3.201879521,45.44656405,1.244876422,1.321386422,0.189047851,45,4000
F4546,-4,18.60747374,0.242442846,1195008.39,15603.87708,1.169083509,0.001001958,1.82E-05,7.37E-10,21.45911398,0.006616213,98814.8602,84.65975,2.236475189,-0.332072498,-0.182221242,0.384754281,-0.250795552,0.100927789,0.215904843,0.013207067,0.496086061,0.036737388,0.436468745,0.026154315,0.411331369,0.132678119,-1.116379856,1.531767858,-0.404712751,-0.38807763,-0.326413362,0.03114547,4.772454358,3.221021956,46.82142154,1.258052137,1.382776427,0.189005917,45,4000
F4546,-6,18.57428542,0.229785428,1193124.117,14795.86576,1.169220147,0.001002346,1.82E-05,9.86E-10,21.42468507,0.00884987,98814.8602,84.65975,2.22946512,-0.347049669,-0.18397804,0.397426416,-0.252395914,0.102081916,0.20725654,0.012492508,0.429596146,0.033195424,0.352409089,0.021749554,0.378361702,0.103485077,-1.285580804,1.692280265,-0.478177057,-0.427531394,-0.358911313,0.047124494,3.754356561,2.631575953,40.46449397,1.08406936,1.196642985,0.150106318,45,4000
F4546,-8,18.54447564,0.239845563,1190853.171,15435.7916,1.169022947,0.001001907,1.82E-05,7.39E-10,21.47437634,0.006630754,98814.8602,84.65975,2.222625578,-0.359810682,-0.183440315,0.41071327,-0.253304232,0.100421654,0.201905384,0.013019942,0.359704571,0.027925761,0.31018987,0.018627708,0.32305755,0.089964826,-1.361984146,1.870335193,-0.550600502,-0.475540704,-0.381183361,0.054757302,3.250746684,2.27397453,34.57651118,0.939089465,1.01136341,0.129936905,45,4000
F4546,-10,18.51072702,0.240717407,1188802.354,15492.99513,1.169087518,0.00100177,1.82E-05,4.91E-10,21.45810353,0.00440627,98814.8602,84.65975,2.215392967,-0.377546153,-0.182802012,0.425883376,-0.252094385,0.101598626,0.193822589,0.013044574,0.337589802,0.024404725,0.302655173,0.017478544,0.288398907,0.091023737,-1.584095522,2.088362641,-0.636852686,-0.52637922,-0.416027248,0.063086484,3.250161717,2.227771826,32.32921141,0.876885813,0.947362857,0.129305294,45,4000
F4546,-12,18.48129832,0.239219291,1186759.769,15395.14501,1.169002717,0.001002537,1.82E-05,1.25E-09,21.47947487,0.011242052,98814.8602,84.65975,2.208854304,-0.397012062,-0.182913715,0.441458836,-0.250651268,0.104098003,0.184991756,0.012941357,0.296829368,0.019459433,0.261610566,0.014975094,0.235501969,0.073953283,-1.826638856,2.307440955,-0.722773733,-0.579832112,-0.45373589,0.073103876,2.639389627,1.831571838,27.69081481,0.738449046,0.822800593,0.105479455,45,4000
F4546,-14,18.44101787,0.233043431,1184366.173,15001.6098,1.169110186,0.001002124,1.82E-05,8.77E-10,21.45239141,0.007876722,98814.8602,84.65975,2.200304385,-0.415016671,-0.183154564,0.455518287,-0.249460045,0.107173678,0.176240037,0.012578976,0.265081715,0.018624781,0.2289588,0.014377354,0.219778751,0.054383425,-2.042755456,2.544630306,-0.776860409,-0.631150833,-0.484946738,0.083501555,1.989067788,1.474858761,24.8770042,0.665618927,0.736757579,0.081085385,45,4000
F4546,-16,18.418496,0.242881939,1182566.396,15627.54554,1.168913175,0.001002694,1.82E-05,1.39E-09,21.50204447,0.012497427,98814.8602,84.65975,2.195093378,-0.434187544,-0.184280849,0.469404566,-0.24815591,0.110826579,0.166620389,0.013095148,0.261361851,0.018192076,0.22337414,0.014385836,0.20558361,0.051778015,-2.28075203,2.787046328,-0.876920371,-0.684888049,-0.516173799,0.096111503,1.891899531,1.431591109,24.09208066,0.636792263,0.720465375,0.077757929,45,4000
F4546,-18,18.3781487,0.236223509,1180069.023,15201.8358,1.168965226,0.001002082,1.82E-05,9.48E-10,21.48892415,0.008514581,98814.8602,84.65975,2.186464136,-0.453967044,-0.186294172,0.482603731,-0.247023687,0.115905623,0.156652555,0.012706785,0.251676252,0.015719414,0.208034835,0.012378538,0.190042668,0.051946865,-2.513849036,3.025101475,-0.968412409,-0.738355455,-0.547657093,0.110599393,1.858648349,1.38737237,22.71827079,0.591072929,0.687406488,0.076068222,45,4000
F4546,-20,18.33621983,0.237419677,1177130.242,15275.01311,1.168827143,0.001001585,1.82E-05,5.49E-10,21.52373227,0.00492656,98814.8602,84.65975,2.177191502,-0.475931271,-0.188936718,0.497082216,-0.246284802,0.122023627,0.145614774,0.012740982,0.23555989,0.013262708,0.193743141,0.010892483,0.169366796,0.05500086,-2.751661992,3.28856599,-1.051817435,-0.797976201,-0.583008792,0.127871579,1.917967026,1.407389978,20.97261011,0.539927653,0.639592589,0.078149542,45,4000
F4849,0,12.52475894,0.447369534,803114.8734,28694.62195,1.167360356,0.001002048,1.82E-05,9.23E-10,21.48954264,0.008283575,98679.4046,84.65975,1.122602936,-0.157752254,-0.170988165,0.195708021,-0.239252993,0.14454617,0.301734771,0.016415508,0.038104698,0.009767043,0.03893936,0.008198014,0.036502516,0.032752358,1.380447856,0.287706229,0.218635786,0.00976974,0.244435607,-0.130968995,1.169524302,0.783747359,3.947604204,0.11228982,0.11193286,0.046390038,45,4000
F4849,2,12.5236266,0.475308435,803178.1568,30490.78652,1.167471796,0.001002026,1.82E-05,8.16E-10,21.46141821,0.007325408,98679.4046,84.65975,1.122524411,-0.134069552,-0.164923033,0.179919729,-0.237502621,0.136335193,0.317780294,0.017442359,0.025310689,0.00575147,0.025497569,0.00498227,0.026348805,0.019906124,1.836412588,0.293892537,0.203379586,0.014319069,0.324076972,-0.162626129,0.711361424,0.473632078,2.684302151,0.07708124,0.075160948,0.028149489,45,4000
F4849,4,12.52302186,0.452074107,803168.8498,29002.24738,1.167495968,0.00100325,1.82E-05,1.60E-09,21.45531833,0.014398115,98679.4046,84.65975,1.122454625,-0.110565473,-0.159535227,0.164321114,-0.236181811,0.128083998,0.33317158,0.016588025,0.021466639,0.004456693,0.020791316,0.003828504,0.021723033,0.015973545,2.285919161,0.326123889,0.185664864,0.01277635,0.403682063,-0.191952796,0.568971999,0.377490907,2.226260163,0.063218973,0.062987649,0.022488535,45,4000
